genes,H1299_polyA_S2-36h-A,H1299_polyA_S2-36h-B,H1299_polyA_mock-36h-A,H1299_polyA_mock-36h-B
ANKRD63,0.053,0.068,0.0,0.0
PGBD4,0.8,0.737,0.8009999999999999,0.838
ZFP91,21.363000000000003,21.936999999999998,20.116,22.35
LINC02055,0.0,0.0,0.0,0.0
TSPOAP1,0.0,0.0,0.0,0.0
NPNT,0.069,0.063,0.027999999999999997,0.10800000000000001
PRKAG2,4.977,4.855,4.775,4.773
SLC18A1,0.0,0.0,0.0,0.0
UCKL1-AS1,0.11800000000000001,0.064,0.048,0.055
NIPSNAP3A,7.528,7.57,7.586,7.307
TMEM263,14.485,14.895999999999999,16.016,15.878
AL135902.1,0.0,0.0,0.0,0.0
BRK1,80.006,80.173,86.978,77.804
MIR3684,0.0,0.0,0.0,0.0
CEP350,3.583,3.636,3.853,3.742
KRT18P45,0.0,0.0,0.0,0.0
GREB1L,1.005,0.87,1.222,1.122
AC093214.1,1.645,1.187,1.331,1.6669999999999998
AC104454.2,0.0,0.0,0.0,0.0
RTCA,21.423000000000002,20.205,21.205,20.176
DAW1,0.435,0.263,0.414,0.135
DPY19L4,11.49,11.003,12.863,11.8
IFNA5,0.0,0.0,0.0,0.0
RPS23P3,0.0,0.0,0.0,0.0
CMTM6,23.823,23.704,25.844,23.625
AL161937.1,0.0,0.125,0.0,0.0
CKS1BP6,0.0,0.0,0.0,0.0
CCT6A,274.26,279.192,273.89099999999996,263.086
AC093827.1,0.987,0.8079999999999999,1.208,0.8420000000000001
RPL13P5,6.944,6.74,7.875,7.483
AP002761.4,0.07200000000000001,0.069,0.052000000000000005,0.0
TSGA10IP,0.0,0.0,0.042,0.096
CHGB,3.93,3.875,3.957,4.148
LINC00943,0.0,0.0,0.0,0.0
RN7SKP251,0.0,0.0,0.0,0.0
AC068254.2,0.017,0.0,0.024,0.0
AC074135.2,0.0,0.0,0.0,0.0
CELSR1,1.9,2.07,1.915,2.068
AC005899.7,0.0,0.0,0.0,0.0
TBC1D15,7.982,7.496,7.596,7.977
AL356740.3,0.0,0.0,0.0,0.0
LINC02240,0.0,0.0,0.0,0.0
AP000529.1,0.0,0.0,0.0,0.0
MIR6515,22.36,21.016,23.57,26.586
AC002090.1,0.0,0.0,0.0,0.0
AC008278.1,0.0,0.136,0.0,0.0
MYNN,6.938,6.38,6.626,6.9910000000000005
LIMS1,12.293,12.034,12.815999999999999,12.828
AL645634.2,0.0,0.0,0.0,0.0
AC005293.1,0.0,0.0,0.0,0.0
AC092674.1,0.0,0.0,0.0,0.0
SILC1,0.0,0.0,0.0,0.0
AC064862.1,0.0,0.384,0.0,0.0
AC008443.6,0.0,0.0,0.0,0.222
ZNF605,2.654,2.577,2.87,2.7569999999999997
NXT2,4.338,4.086,4.356,4.343999999999999
LINC01924,0.0,0.0,0.0,0.0
OLIG1,0.0,0.0,0.0,0.0
AL441964.1,0.0,0.0,0.0,0.0
RF00322,0.0,0.0,0.0,0.0
AC004477.1,0.807,0.659,0.9159999999999999,0.696
RPL23AP95,0.0,0.0,0.0,0.0
AC008686.1,0.055999999999999994,0.0,0.0,0.061
NDUFS2,38.193000000000005,38.071,34.311,35.105
LILRP1,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.61
MAPK6P5,0.0,0.0,0.0,0.0
AL357054.1,0.0,0.0,0.0,0.0
AC119676.1,0.7490000000000001,1.9080000000000001,1.605,0.0
STK35,11.682,11.568,11.659,12.58
IGLV1-51,0.39,1.093,0.557,0.6779999999999999
TNFRSF6B,22.43,21.897,28.36,26.836
EIF4BP8,0.0,0.0,0.0,0.0
ZNF326,6.105,6.316,6.184,6.608
STBD1,1.402,1.367,1.102,1.2329999999999999
EREG,0.011000000000000001,0.013999999999999999,0.015,0.0
TBC1D30,3.658,3.767,3.3560000000000003,3.367
RF01881,0.0,0.0,0.0,0.0
TRO,1.482,1.335,1.639,1.53
RYK,8.123,7.587000000000001,7.734,8.049
AC104046.1,0.299,0.19,0.0,0.162
GABARAPL1,10.572000000000001,10.964,10.777999999999999,10.567
NDUFB2,18.375999999999998,18.5,18.955,16.772000000000002
WASH5P,0.086,0.037000000000000005,0.068,0.052000000000000005
PAXBP1-AS1,0.24,0.153,0.278,0.40700000000000003
MIR6735,0.831,0.529,0.594,0.0
PSMC1P10,0.046,0.0,0.0,0.099
LINC01694,0.053,0.034,0.051,0.019
AL391669.1,0.0,0.0,0.0,0.0
AJAP1,0.054000000000000006,0.069,0.063,0.057999999999999996
DUSP8P5,0.602,0.66,0.669,0.799
AC112173.1,0.0,0.0,0.0,0.0
PSMC1P6,0.0,0.0,0.0,0.0
MTCYBP28,0.0,0.0,0.077,0.0
AC078889.1,0.0,0.0,0.0,0.0
GNG5,42.361000000000004,42.65,43.556000000000004,50.846000000000004
AC008505.1,0.0,0.0,0.0,0.0
AC090197.1,0.0,0.016,0.0,0.0
AC108748.1,0.0,0.0,0.0,0.0
AC090888.2,0.0,0.0,0.0,0.0
LINC00687,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0
TRMT10B,0.021,0.0,0.03,0.023
AC129492.3,0.0,0.0,0.0,0.0
PLEKHA5,2.9530000000000003,3.016,3.092,2.833
MTMR9,2.571,2.115,2.352,2.501
CRTAC1,0.0,0.0,0.0,0.0
ADCK1,2.11,1.8980000000000001,2.0140000000000002,1.73
DNM1L,28.353,29.375999999999998,31.031,30.546
PAPOLA,45.406000000000006,44.544,47.025,47.973
ING1,1.492,1.415,1.33,1.557
RBM14-RBM4,25.451,25.355999999999998,26.773000000000003,25.614
AC000123.3,0.927,1.103,1.272,1.285
NRAP,0.0,0.0,0.0,0.0
TCN1,0.0,0.0,0.0,0.044000000000000004
PIP4K2A,8.546,8.461,8.437000000000001,9.071
NFE2L3P1,0.062,0.158,0.265,0.10099999999999999
KRT8P22,0.0,0.0,0.0,0.0
AC138627.2,0.0,0.0,0.0,0.0
RNU2-30P,0.0,1.0959999999999999,0.0,0.0
ARL16,13.835,14.522,13.717,14.385
EIF1P6,0.182,0.0,0.0,0.0
AC114321.1,0.0,0.0,0.0,0.0
Z98043.1,0.0,0.0,0.0,0.0
SELL,0.0,0.0,0.0,0.0
RPS3AP2,0.08,0.0,0.0,0.0
AC074051.1,0.0,0.0,0.0,0.0
WTIP,4.556,4.164,4.087,4.462
FTH1P4,0.0,0.0,0.0,0.0
AC022080.3,0.0,0.0,0.0,0.0
PRR34-AS1,1.416,1.449,1.784,0.934
LINC00488,0.0,0.0,0.0,0.0
MMP23A,0.0,0.038,0.0,0.0
RN7SKP19,0.0,0.0,0.0,0.0
AL512380.2,0.0,0.0,0.0,0.0
ECT2,44.61,45.957,45.474,45.782
SLC6A15,2.858,2.595,3.0189999999999997,2.537
SNRPEP2,3.9160000000000004,4.155,5.903,6.848
CLEC10A,0.0,0.0,0.0,0.0
AC008948.1,0.0,0.0,0.0,0.0
SEC22C,7.126,7.227,7.192,7.478
RBM15-AS1,0.046,0.0,0.1,0.10099999999999999
AC093484.4,0.0,0.0,0.0,0.0
CGA,0.0,0.0,0.0,0.0
AC013726.1,0.0,0.0,0.0,0.057999999999999996
C8orf89,0.0,0.0,0.0,0.0
MSI2,3.095,3.1430000000000002,3.3110000000000004,3.403
TMEM233,0.0,0.0,0.0,0.0
LINC00708,0.0,0.0,0.0,0.0
AC004947.1,0.0,0.0,0.0,0.0
AL035698.1,0.0,0.0,0.0,0.0
AC116616.1,0.0,0.0,0.0,0.0
PPIAP58,0.129,0.0,0.0,0.0
MED17,2.156,2.057,2.126,2.262
MFSD5,13.333,14.972000000000001,12.761,13.172
AL162388.1,0.0,0.0,0.0,0.0
AL592287.1,0.0,0.0,0.0,0.0
RNU6-518P,0.0,0.0,0.0,0.0
LINC02436,0.0,0.0,0.0,0.0
AC010493.1,0.0,0.0,0.0,0.0
AL450472.1,0.0,0.0,0.0,0.0
AC083799.1,4.602,5.096,4.8580000000000005,4.996
AC099343.3,0.38799999999999996,0.494,0.41600000000000004,0.263
RNU6-225P,0.0,0.0,0.0,0.0
AC113348.1,0.0,0.0,0.0,0.0
CFAP36,17.939,16.493,18.201,16.561
OR2AE1,0.0,0.036000000000000004,0.0,0.062
ZCCHC12,0.083,0.0,0.039,0.0
RF00019,0.0,0.0,0.0,0.0
AC103810.4,0.0,0.0,0.0,0.0
MED21,14.454,13.745999999999999,14.892000000000001,15.873
DNAJC21,8.853,8.346,9.043,8.15
ARL8A,4.579,4.696000000000001,4.169,4.904
LINC01013,0.0,0.0,0.0,0.0
AL353796.1,0.225,0.405,0.24100000000000002,0.386
SYNGAP1,1.929,1.867,1.962,1.999
PRSS35,0.07400000000000001,0.032,0.106,0.135
TMEM30CP,0.0,0.0,0.0,0.0
AC037198.1,0.49700000000000005,0.316,0.355,0.36
NPAS1,1.645,2.005,1.712,2.424
LRRTM2,0.0,0.0,0.0,0.0
TTLL10,0.0,0.0,0.0,0.0
AL365440.1,1.092,1.569,1.28,1.2770000000000001
AC097263.1,28.142,27.674,25.173000000000002,21.745
AC009126.1,0.79,0.853,0.718,0.883
RPL29P12,0.0,0.0,0.0,0.0
LAPTM4BP2,1.361,2.253,1.36,0.8859999999999999
MXD4,9.395,8.883,9.521,9.505
AC026410.1,0.0,0.0,0.0,0.0
RERE,7.51,7.191,7.153,7.8660000000000005
MFSD4A,0.01,0.0,0.015,0.011000000000000001
SLC25A20P1,0.0,0.0,0.0,0.0
MIR6514,0.0,0.0,0.0,0.0
GNPNAT1,22.203000000000003,20.969,22.004,22.641
AC092652.2,0.0,0.0,0.0,0.0
AC092435.3,0.0,0.0,0.0,0.0
TCF7L1,0.17800000000000002,0.122,0.11699999999999999,0.134
AL161421.1,2.977,2.878,2.44,2.932
TRIR,164.804,161.935,154.445,153.435
AC010197.2,144.918,142.053,140.083,134.157
GPRIN1,10.636,11.425999999999998,9.601,9.71
AC003950.1,0.0,0.0,0.0,0.0
HSPE1P11,0.0,0.0,0.28,0.213
NUP88,27.741999999999997,27.061,26.581999999999997,27.176
AC010331.1,0.313,0.93,0.745,0.226
PAIP2B,0.308,0.35600000000000004,0.358,0.303
SEC23IP,12.599,12.488,12.449000000000002,12.267000000000001
ZNF189,3.1289999999999996,3.377,3.812,3.6660000000000004
LINC01833,0.172,0.08,0.157,0.068
AC107027.3,1.014,1.001,1.073,1.024
AC093843.1,0.0,0.0,0.0,0.0
AC097639.2,0.0,0.0,0.0,0.0
AGBL1-AS1,0.0,0.0,0.0,0.0
AL135902.2,0.0,0.0,0.0,0.0
PRSS2,0.0,0.0,0.0,0.0
AC114939.1,0.0,0.0,0.0,0.0
SLC39A5,0.021,0.0,0.0,0.023
ZNF469,0.05,0.017,0.059000000000000004,0.11900000000000001
BANF1,97.649,95.36399999999999,98.149,86.54299999999999
MCCD1P2,0.0,0.0,0.259,0.0
AC126178.1,0.0,0.0,0.094,0.0
VAX1,0.094,0.067,0.09,0.091
AL162419.1,0.0,0.0,0.0,0.075
AC087627.1,0.0,0.0,0.0,0.0
AC020913.2,0.0,0.0,0.0,0.0
OR52A1,0.0,0.0,0.0,0.006999999999999999
IGF1,0.0,0.0,0.0,0.0
RPRML,0.276,0.35200000000000004,0.237,0.48
AC012470.1,0.0,0.0,0.0,0.0
BCAP31P1,0.0,0.0,0.0,0.0
AC010183.2,0.0,0.0,0.0,0.0
AL136295.1,8.494,8.024,8.151,8.475
ZNF541,0.10400000000000001,0.1,0.037000000000000005,0.17
AL606490.2,0.41100000000000003,0.29100000000000004,0.261,0.446
FGF7P3,0.083,0.023,0.076,0.032
MIR429,0.0,0.0,0.0,0.0
AP000568.1,0.13699999999999998,0.0,0.0,0.0
NKPD1,0.0,0.0,0.0,0.0
AC009262.1,0.35700000000000004,0.0,0.0,0.129
POMGNT1,16.151,15.834000000000001,16.736,15.522
TSC1,3.424,3.267,3.551,3.702
PROS2P,0.0,0.0,0.0,0.0
UPB1,0.0,0.034,0.026000000000000002,0.019
GLRX,1.023,1.042,1.03,0.9940000000000001
F7,0.0,0.0,0.0,0.0
SFN,1.485,1.2409999999999999,1.392,1.1079999999999999
MBD3,22.28,20.118,21.758000000000003,21.26
AL662860.1,0.0,0.0,0.0,0.0
RF00426,0.0,0.0,0.0,0.0
OR7L1P,0.0,0.0,0.0,0.0
CATSPER2,0.114,0.095,0.028999999999999998,0.096
AC093270.1,0.0,0.0,0.0,0.0
AL158212.4,0.0,0.06,0.0,0.102
ANKRD7,0.941,0.841,0.972,1.3259999999999998
RF00019,0.0,0.0,0.0,0.0
AC115223.1,39.205,43.705,39.154,36.427
FAM83D,45.169,44.465,44.126000000000005,41.928000000000004
TPI1P1,53.812,53.48,51.196999999999996,47.086999999999996
AC026746.1,0.0,0.0,0.0,0.0
AC091614.1,0.0,0.0,0.0,0.0
DNAJC6,1.544,1.511,1.8559999999999999,1.9980000000000002
EBF3,0.066,0.11699999999999999,0.11199999999999999,0.157
RPS11,478.439,469.73199999999997,477.707,465.652
AGFG1,13.42,13.44,14.59,13.790999999999999
BACE2,0.044000000000000004,0.055999999999999994,0.10800000000000001,0.034
PXT1,0.059000000000000004,0.0,0.0,0.032
TMEFF1,3.641,2.8810000000000002,3.355,3.292
ANKRD36C,1.033,0.937,1.061,1.095
AC002056.1,5.51,5.4910000000000005,5.36,6.242000000000001
SASH3,0.0,0.0,0.0,0.0
ENPP3,0.031,0.0,0.0,0.017
ZFP14,1.234,1.433,1.53,1.681
AL162389.1,0.0,0.0,0.0,0.0
AC006557.1,0.0,0.071,0.0,0.0
RNU7-38P,0.0,0.0,0.0,0.0
AL157400.1,0.08199999999999999,0.0,0.0,0.0
C1GALT1C1,8.09,8.677,9.205,9.074
AL031281.3,11.392000000000001,12.821,11.061,12.367
SDHAF3,13.308,11.41,13.06,12.817
CPNE2,3.7569999999999997,3.7460000000000004,3.641,3.917
AC005736.1,0.158,0.1,0.113,0.114
STRA6LP,0.107,0.17600000000000002,0.114,0.083
Z97192.1,0.0,0.0,0.0,0.0
EPCAM,0.12,0.12300000000000001,0.10300000000000001,0.157
DIAPH2-AS1,0.0,0.0,0.0,0.0
OTOF,0.0,0.0,0.0,0.0
PTP4A1P7,1.4169999999999998,0.752,0.675,0.385
NXN,9.296,9.238999999999999,9.199,8.76
CYCSP45,0.193,0.0,0.0,0.209
NUP62,20.828000000000003,20.916999999999998,21.377,21.384
AC106872.4,0.0,0.0,0.0,0.0
LINC00316,0.0,0.0,0.0,0.0
AC005726.5,0.0,0.071,0.0,0.0
RN7SL11P,0.0,0.0,0.0,0.0
AL359233.1,0.0,0.0,0.0,0.0
UBAC2-AS1,0.6509999999999999,0.48,0.7829999999999999,0.484
MTMR11,1.381,1.014,1.27,1.34
MIR4435-2HG,3.27,3.258,3.1839999999999997,3.2030000000000003
RPL23AP31,0.0,0.0,0.0,0.0
AC109439.1,0.0,0.0,0.0,0.0
AC073488.11,0.0,0.0,0.0,0.0
AC106028.2,0.0,0.16699999999999998,0.0,0.0
FTH1P26,0.0,0.0,0.0,0.0
VN1R9P,0.0,0.0,0.0,0.0
HOOK3,2.707,2.557,2.9189999999999996,3.318
GNAQP1,1.8769999999999998,2.028,2.275,1.42
FEZF1-AS1,0.898,0.63,0.9159999999999999,0.7559999999999999
SAA2,0.05,0.10400000000000001,0.078,0.0
SIGMAR1,47.701,48.284,47.022,47.105
SOS1,8.642000000000001,8.427,8.656,8.692
TRGV3,0.0,0.0,0.0,0.0
DBH-AS1,0.027999999999999997,0.0,0.0,0.0
AC007686.2,0.0,0.0,0.0,0.0
C15orf40,1.07,1.001,1.1540000000000001,1.048
ABHD17AP5,0.0,0.0,0.0,0.071
SHISA4,1.912,1.682,1.489,1.6230000000000002
AL157938.1,0.0,0.0,0.0,0.0
AC117522.2,0.0,0.0,0.0,0.0
UCMA,0.0,0.0,0.0,0.0
PPL,2.909,3.011,3.738,3.654
AL360219.1,0.332,0.0,0.71,0.0
RNU6-441P,0.0,0.0,0.0,0.0
LANCL2,9.275,10.245,9.437999999999999,9.288
RNU6-1024P,0.0,0.0,0.0,0.0
AC069528.1,0.0,0.0,0.0,0.0
PGK1,129.15,126.081,127.834,126.18799999999999
AC009090.2,0.0,0.0,0.0,0.0
PDZRN4,0.0,0.0,0.0,0.0
AC010735.1,0.237,0.301,0.0,0.0
PPIG,12.502,13.654000000000002,12.324000000000002,12.58
NUDT1,39.784,42.648,40.295,38.72
SNORD38C,0.0,0.0,0.0,0.0
ALKBH3-AS1,0.0,0.0,0.0,0.0
LINC02032,0.0,0.0,0.0,0.0
PRPS2,21.983,20.203,20.648000000000003,21.859
MARCH11,0.0,0.0,0.0,0.0
EEF1AKMT1,5.711,5.1370000000000005,4.855,4.379
SPAG17,0.159,0.162,0.218,0.235
MIR101-1,0.0,0.0,0.0,0.0
USP12-AS1,0.0,0.0,0.0,0.0
AL009178.1,0.0,0.0,0.0,0.0
SNX5,18.704,18.439,18.451,17.932000000000002
AC079467.1,0.0,0.0,0.0,0.0
PAICSP3,0.0,0.0,0.0,0.0
LINC01284,0.0,0.0,0.0,0.0
NECAB3,5.577000000000001,4.841,6.167999999999999,5.721
AC131011.1,0.18100000000000002,0.23,0.129,0.196
RPL7P13,0.16399999999999998,0.0,0.35100000000000003,0.267
AC083843.4,0.111,0.071,0.198,0.121
TP53BP2,12.565999999999999,12.732000000000001,12.322000000000001,12.298
DUX4L52,0.0,0.0,0.0,0.0
LINC00462,0.0,0.0,0.0,0.0
AC009163.3,0.071,0.0,0.102,0.0
WARS2-AS1,3.9330000000000003,3.82,4.301,3.9930000000000003
ARHGAP4,8.988999999999999,9.203,8.916,10.131
PMPCAP1,0.0,0.0,0.165,0.042
SLC22A7,0.0,0.0,0.0,0.0
PDCL2,0.0,0.0,0.0,0.0
C3orf20,0.017,0.022000000000000002,0.025,0.0
REEP5,24.649,23.355999999999998,23.709,24.19
NDUFAF4,22.58,22.475,21.430999999999997,20.868000000000002
MIR369,0.0,0.0,0.0,0.0
TET1,0.474,0.507,0.604,0.555
RPL35AP33,0.0,0.0,0.0,0.0
SLAIN2,24.551,24.548000000000002,24.563000000000002,25.86
AC027544.1,0.0,0.0,0.0,0.152
RNU6ATAC6P,0.0,0.0,0.0,0.0
AP005019.1,0.0,0.0,0.0,0.0
FBXW8,3.157,3.5610000000000004,3.028,3.668
AC017091.1,0.0,0.0,0.0,0.0
LINC01912,0.0,0.0,0.0,0.0
LINC02651,0.0,0.0,0.0,0.0
UBQLN4P1,2.224,1.33,1.6840000000000002,1.683
RN7SL488P,0.0,0.0,0.0,0.0
SV2A,0.013000000000000001,0.016,0.036000000000000004,0.0
TRAPPC6B,4.9,5.166,5.144,5.494
HRK,0.868,0.8909999999999999,0.746,0.644
AL353133.1,0.0,0.0,0.0,0.0
AC110794.1,0.0,0.0,0.0,0.0
S100P,0.258,0.16399999999999998,0.0,0.28
LITAF,3.478,3.4819999999999998,3.58,4.063
PANDAR,0.0,0.0,0.0,0.0
C14orf28,0.21899999999999997,0.19899999999999998,0.11199999999999999,0.271
AC027097.1,1.975,2.241,1.953,2.0340000000000003
AC069234.5,0.146,0.18600000000000003,0.0,0.317
AC004792.1,0.0,0.0,0.633,0.0
EME2,1.564,1.51,1.882,1.85
AC044810.3,0.0,0.0,0.0,0.0
LINC01465,0.782,0.996,0.938,0.679
AL359182.1,0.38799999999999996,0.33,1.109,0.14
SHLD2,8.599,8.362,7.56,7.813
CD177,0.0,0.031,0.0,0.0
AC068790.3,0.439,0.978,0.47,0.596
OVCH1,0.0,0.0,0.011000000000000001,0.0
AGAP6,1.082,0.9129999999999999,1.042,1.062
RN7SL237P,0.0,0.0,0.0,0.0
ZSCAN18,8.117,8.094,8.389,7.82
CELF2,0.011000000000000001,0.006999999999999999,0.016,0.036000000000000004
BMPR1A,1.798,1.524,1.8459999999999999,1.611
RF02271,0.0,0.0,0.516,0.0
RTL5,1.867,1.795,1.3780000000000001,2.096
PPP1R1A,0.0,0.0,0.0,0.017
RIPPLY1,0.0,0.0,0.0,0.0
AC117522.3,0.0,0.0,0.0,0.113
AC040977.1,2.3,0.9009999999999999,3.032,2.113
LINC01861,0.0,0.0,0.0,0.0
MAGI1,4.1,4.296,4.769,4.598
TRG-AS1,0.0,0.0,0.0,0.0
PRKAB1,8.257,7.93,7.79,7.808
AQP12A,0.0,0.0,0.0,0.0
GARS,118.96600000000001,122.60799999999999,114.18799999999999,119.669
SNRPGP1,0.0,0.0,0.0,0.0
OR4C2P,0.0,0.0,0.0,0.0
AC073349.3,0.0,0.0,0.0,0.0
RNY4P10,0.0,0.0,0.0,0.0
AC005230.1,0.213,0.271,0.0,0.231
AC133485.4,0.0,0.0,0.0,0.0
PNPLA5,0.0,0.0,0.0,0.0
PROX1-AS1,0.0,0.0,0.0,0.0
HESX1,0.61,0.311,0.6970000000000001,0.618
RF00019,0.0,0.0,0.0,0.0
GDF2,0.0,0.0,0.0,0.0
BORCS7,2.555,2.412,1.84,2.311
AC009237.8,0.0,0.0,0.0,0.0
AL355987.1,0.0,0.0,0.0,0.0
WDR18,21.14,21.116,23.057,21.049
AL590226.1,0.0,0.0,0.0,0.0
ZHX3,9.609,9.836,9.197000000000001,9.729
AL807752.7,0.0,0.0,0.131,0.033
RF00019,0.0,0.0,0.0,0.0
AC026401.2,0.0,0.0,0.0,0.0
AC017002.2,0.0,0.0,0.0,0.0
AC034268.2,0.0,0.0,0.0,0.0
SLC35C2,11.290999999999999,11.089,11.537,10.796
MIR7109,13.072000000000001,8.917,8.001,9.63
AL021396.1,0.132,0.27,0.076,0.23
AC078814.2,0.0,0.23600000000000002,0.0,0.0
GAPDHS,0.0,0.0,0.0,0.0
MARCH10,0.0,0.016,0.0,0.0
AC243773.1,0.0,0.0,0.0,0.0
AC010980.2,0.086,0.109,0.12300000000000001,0.09300000000000001
ADCY6,3.074,3.1660000000000004,3.283,3.2510000000000003
CREB1,3.072,3.2230000000000003,3.029,3.4160000000000004
CD177P1,0.0,0.0,0.0,0.0
PTPN5,0.0,0.0,0.0,0.0
AC121247.2,0.0,0.0,0.0,0.0
AC209154.1,0.0,0.0,0.023,0.0
ACTBP14,0.0,0.0,0.0,0.0
MIR8078,0.0,0.0,0.0,0.0
CAMTA2,6.848,6.32,7.808,7.506
LINC01989,0.0,0.0,0.0,0.0
C2orf40,0.0,0.0,0.0,0.0
NELFE,36.479,38.379,37.69,36.154
IQCB2P,0.149,0.142,0.0,0.161
NDST1-AS1,0.33,0.63,0.23600000000000002,0.0
FOXP4-AS1,2.989,1.82,2.4130000000000003,2.116
SLC39A1,14.122,14.527000000000001,14.126,14.050999999999998
AC116035.1,0.0,0.0,0.0,0.0
COX7BP2,0.0,0.0,0.0,0.0
AL592182.2,0.0,0.0,0.0,0.0
GK5,2.0540000000000003,1.916,2.134,2.1
PHKA1P1,2.052,2.116,2.094,1.379
TTC9,0.11900000000000001,0.13699999999999998,0.051,0.065
AL353052.2,0.0,0.0,0.0,0.0
PSG2,0.0,0.0,0.0,0.0
TMX1,14.751,16.335,15.630999999999998,14.985
KMT5C,0.94,0.987,1.216,0.966
PICSAR,0.9109999999999999,0.527,0.591,1.169
AC022960.1,0.0,0.0,0.0,0.18899999999999997
AC138932.1,0.778,0.7240000000000001,0.882,0.863
MIR4713HG,0.10800000000000001,0.0,0.0,0.0
AC007192.1,10.274000000000001,10.318,10.729000000000001,10.526
MT1P1,0.6629999999999999,0.0,0.0,0.72
LINC01127,0.0,0.0,0.0,0.0
ZIC5,1.609,1.5830000000000002,1.364,1.4769999999999999
PPIAP11,0.12300000000000001,0.0,0.0,0.0
EIF4E2P2,0.0,0.0,0.0,0.0
KCNT1,0.0,0.0,0.0,0.0
AC022148.2,0.0,0.276,0.0,0.059000000000000004
SEMA6C,1.1179999999999999,0.998,1.179,1.27
MAB21L2,0.0,0.0,0.0,0.0
AL136988.2,0.0,0.0,0.0,0.0
AF129075.3,0.083,0.21100000000000002,0.237,0.0
AC133473.1,0.0,0.0,0.0,0.22
AD000864.2,0.053,0.23600000000000002,0.076,0.172
PRDM15,2.292,2.591,2.326,2.351
MIR4726,0.523,0.6659999999999999,0.0,0.568
AC018816.2,0.0,0.0,0.0,0.0
C2orf92,0.177,0.131,0.267,0.193
LYPLA2P2,0.26899999999999996,0.0,0.0,0.0
AC174065.1,0.0,0.0,0.017,0.026000000000000002
MYBPC3,0.0,0.0,0.0,0.0
AL353768.1,0.0,0.0,0.0,0.0
AC108868.2,0.0,0.0,0.0,0.0
NALCN,0.285,0.16,0.218,0.266
AC011037.1,0.109,0.0,0.0,0.0
RNU6-182P,0.0,0.0,0.0,0.0
LPL,0.0,0.0,0.0,0.0
CHODL,0.0,0.0,0.0,0.0
RNU6-45P,0.0,0.0,0.0,0.616
BOD1L1,19.322,19.952,19.956,20.881
RF00554,0.0,0.0,0.0,0.0
CLPTM1,58.582,58.232,56.99100000000001,57.507
SNORD14E,6.426,4.546,9.177999999999999,1.55
ABCD2,2.48,2.728,2.715,2.661
FAM168A,7.041,6.742000000000001,6.979,7.184
AC022868.1,5.587999999999999,6.325,7.093999999999999,10.785
TTL,7.894,7.768,8.128,8.025
ERGIC3,33.717,33.037,33.866,34.105
MTND4P24,0.0,0.0,0.0,0.0
ZNF284,1.3159999999999998,1.04,1.449,1.411
DDHD1,1.8530000000000002,1.9469999999999998,1.995,2.1959999999999997
IRF7,3.741,4.235,3.562,4.638
RPS18P9,4.926,5.824,5.226,5.386
RTF1,16.24,15.912,15.638,14.913
ABCG2,0.758,0.593,0.5720000000000001,0.353
OR4F6,0.0,0.0,0.0,0.0
DYDC2,0.0,0.0,0.0,0.0
ARL1,15.987,15.675999999999998,15.298,15.940999999999999
UCA1,0.0,0.0,0.0,0.0
AC027601.5,0.0,0.0,0.0,0.0
AC106037.2,0.0,0.0,0.0,0.0
EPHB2,0.524,0.519,0.499,0.368
GIMAP4,0.0,0.0,0.0,0.0
N4BP3,1.004,0.9940000000000001,1.217,1.1340000000000001
RPS17P2,0.0,0.379,0.425,0.0
TMEM35A,0.0,0.0,0.0,0.0
PITPNA-AS1,13.661,13.118,15.672,15.074000000000002
APOL1,0.052000000000000005,0.022000000000000002,0.025,0.037000000000000005
ZNF646,3.7739999999999996,3.45,3.4530000000000003,3.853
AC138466.2,0.998,0.508,0.57,0.65
IQCE,7.771,7.696000000000001,7.365,7.459
ACKR4,0.0,0.034,0.0,0.0
AKR1B1,16.742,16.307000000000002,15.585,16.084
MIR762,3.656,4.656000000000001,3.133,1.588
AL831737.1,0.0,0.0,0.0,0.0
AL049874.1,0.0,0.0,0.0,0.0
AC119428.3,0.0,0.0,0.0,0.0
ZIM3,0.0,0.0,0.0,0.0
DKK3,7.822,7.5920000000000005,7.727,7.3839999999999995
AC007950.3,0.026000000000000002,0.0,0.07400000000000001,0.055999999999999994
CNIH3,0.934,1.0070000000000001,1.157,1.024
AC009403.1,1.5390000000000001,1.351,1.7069999999999999,1.314
AC005291.2,4.758,8.423,7.126,5.48
MIR3180-5,0.0,0.0,0.5670000000000001,0.431
AL513318.2,0.161,0.068,0.23,0.057999999999999996
AC062028.2,0.0,0.0,0.0,0.0
PPP2CB,19.539,18.85,18.988,19.678
TMEM132D,0.0,0.0,0.0,0.0
SNRPCP3,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0
AL161756.3,0.028999999999999998,0.075,0.084,0.032
MTMR14,9.115,9.63,8.812999999999999,8.494
SLC44A2,3.946,3.964,4.096,4.218
MT1XP1,3.263,4.986000000000001,4.66,2.125
RNU6-63P,0.0,0.0,0.0,0.0
STIM1,3.635,3.761,3.8289999999999997,3.826
RPL23AP63,0.064,0.0,0.0,0.0
AP001107.6,0.0,0.0,0.0,0.0
HMGB3P2,0.0,0.0,0.0,0.0
