genes,H1299_polyA_S2-12h-A,H1299_polyA_S2-12h-B
AC233728.1,1.008,0.643
MIR5690,0.0,0.0
MIR604,0.0,0.0
EXOC3,5.3020000000000005,5.4510000000000005
RF00019,0.0,0.0
WASH8P,12.527999999999999,11.991
LIN52,9.07,8.46
RF00017,0.0,0.163
AC136443.1,0.0,0.0
LINC02352,0.0,0.049
SNORD65C,0.0,0.0
ZNF317,11.317,10.707
LINC00701,0.11800000000000001,0.126
LRRC8D,12.984000000000002,13.485999999999999
RPSAP17,0.05,0.106
TBC1D22A-AS1,0.0,0.0
AD000671.1,30.873,28.51
POLR3E,6.931,6.915
RPS14P8,0.23800000000000002,0.0
AL008729.2,0.836,0.6920000000000001
MIR6859-2,0.0,0.0
AC003070.2,0.0,0.0
CCDC116,0.10400000000000001,0.063
MZT1,17.275,15.886
RRM2P2,0.135,0.14300000000000002
AC010487.2,0.09,0.0
SNRNP200,65.37899999999999,66.098
AC004943.3,0.0,0.0
RNA5SP105,0.0,0.0
CEP63,3.263,3.66
AL122013.1,0.0,0.0
AC022905.1,0.0,0.0
RDH5,0.773,0.836
ATP8B4,0.004,0.004
IRF5P1,0.0,0.022000000000000002
ASIP,0.0,0.0
HTR4,0.0,0.0
NAP1L1,67.797,67.896
MAP4K1,0.28,0.179
RNU7-97P,0.0,0.0
DPP10-AS1,0.0,0.0
AC021006.2,0.0,0.0
ROBO2,0.07400000000000001,0.09
TUBBP6,0.033,0.105
PHETA1,2.21,2.713
AC103923.1,0.07200000000000001,0.267
AL096869.2,0.0,0.0
PPM1F,13.251,13.083
AP001102.1,0.0,0.114
AC092685.1,0.141,0.376
AC025470.1,0.022000000000000002,0.0
AC027307.1,0.0,0.0
AC016772.1,0.0,0.0
STARD3NL,11.32,11.452
BCAS2P2,0.848,0.902
SNORD72,0.5489999999999999,0.0
TARM1,0.0,0.0
AC104996.1,0.0,0.0
VAMP3,41.39,42.751999999999995
IFT74-AS1,0.0,0.115
ABHD17AP3,0.193,0.16399999999999998
LUZP1,16.019000000000002,16.486
CHCHD4P3,0.214,0.456
BCL11A,0.08,0.042
AC008738.6,0.0,0.0
SLC39A2,0.0,0.03
AL662907.2,0.051,0.054000000000000006
SFTPD-AS1,0.0,0.0
MFSD4B,3.076,3.2569999999999997
RPS3,159.846,146.292
AC092757.1,0.0,0.0
AC091948.2,0.0,0.0
RF02139,0.44799999999999995,0.716
LINC01783,0.0,0.0
AC015727.1,0.086,0.091
AC093162.2,0.0,0.0
AC012507.1,0.0,0.0
GPAA1P2,0.0,0.0
AC024940.4,0.0,0.0
CBY3,0.0,0.054000000000000006
OR51V1,0.0,0.0
FAM172BP,0.0,0.0
BBS7,3.185,2.885
AL049795.1,0.162,0.10300000000000001
SNORD114-26,0.0,0.0
AL662791.2,0.05,0.32
KMT2E,6.651,6.671
SIRPAP1,0.32299999999999995,0.21100000000000002
AC123768.3,0.25,0.152
DENND4A,2.4659999999999997,2.474
ACAA1,5.47,5.287000000000001
CCSER2,3.735,3.863
TMEM256-PLSCR3,6.204,5.678
AL451062.2,0.0,0.518
ASB4,0.0,0.0
AL137129.1,13.214,13.54
AP003721.2,0.0,0.0
C20orf194,4.615,4.462
GEMIN5,21.615,21.986
NDUFB4P12,0.451,0.24
AC145423.3,0.753,1.001
CCNI2,0.083,0.133
RPL22L1,14.999,14.567
SH2D7,0.0,0.0
FABP7,0.0,0.0
BET1L,10.907,10.722000000000001
LINC01630,0.0,0.0
AC018645.2,8.845,10.302
COX6CP13,0.0,0.0
RTL6,5.393,5.41
SELPLG,0.018000000000000002,0.0
RNU4-63P,0.0,0.0
RPL7P55,0.0,0.0
CLCN4,0.0,0.013999999999999999
ATF4P3,0.0,0.31
FBXL19,11.710999999999999,12.097999999999999
AC244021.1,0.009000000000000001,0.04
TRAV30,0.0,0.0
RPL7P19,0.213,0.076
PRG3,0.0,0.0
MIF4GD,5.434,5.984
ABI3,0.0,0.0
CS,54.993,52.784
GPRIN3,0.003,0.003
RNLS,1.083,0.986
CALCR,0.062,0.066
AC012574.1,1.9180000000000001,3.34
AL034405.1,0.0,0.08900000000000001
SSX8P,0.0,0.0
AL009050.1,0.0,0.0
STPG4,0.048,0.015
CACNB2,0.0,0.004
KRTAP4-6,0.0,0.0
RN7SL265P,0.0,0.0
AL133351.1,4.566,4.5969999999999995
EAF1,10.537,10.039
AFTPH,6.332000000000001,6.129
AC010457.1,0.847,0.708
PTP4A1P1,0.0,0.0
AC019117.2,0.0,0.0
AC010522.1,0.6509999999999999,0.8
F8A3,0.0,0.0
LRRC45,5.672000000000001,6.138
MLXIPL,0.11,0.126
AC107072.2,0.0,0.0
LINC01250,0.0,0.02
PHF24,0.0,0.0
COMMD4,11.137,10.710999999999999
NECTIN4,0.0,0.0
AC025180.1,0.0,0.0
LINC00658,0.0,0.0
SLC26A5,0.0,0.0
RTP3,0.0,0.0
SLC17A4,0.0,0.0
ADIRF,0.17600000000000002,0.109
ALKBH2,14.22,13.618
STXBP1,7.272,6.794
SPECC1L-ADORA2A,8.472000000000001,8.9
LRRC28,1.601,1.335
IGFL2,0.0,0.0
HOXD8,0.8859999999999999,0.96
AC016629.3,1.295,1.057
SNORD11B,0.0,0.52
SLC28A2,0.0,0.0
AP000851.2,0.0,0.0
DIPK1A,4.749,4.629
ARID4A,2.805,2.8789999999999996
OR52V1P,0.0,0.0
AC012640.4,0.259,0.312
SPHAR,1.0170000000000001,1.082
CHCHD4,21.576,21.584
AC104066.2,0.0,0.0
REPS1,13.552,13.206
AC068228.1,0.0,0.0
AC089998.3,0.0,0.095
LRP8,6.599,6.446000000000001
SMARCA1,15.915,16.653
AC007161.3,3.174,2.642
AC011586.1,0.0,0.0
UBE2T,22.372,21.595
NANOGP1,0.0,0.0
AC141586.5,0.064,0.091
ZPR1,16.276,16.164
HAPLN2,0.0,0.021
APRT,74.682,70.795
DPM2,23.776,22.415
AL591212.1,0.0,0.0
MANCR,0.16,0.0
AC002553.2,0.266,0.706
FGF11,0.518,0.48100000000000004
NEK4,7.651,7.789
C8orf37,6.776,7.138999999999999
GIGYF1,20.971999999999998,20.833000000000002
AC005332.3,0.591,1.5719999999999998
SKA1,17.578,17.912
FAR2P1,0.43200000000000005,0.3
HES4,12.775,11.25
PRXL2AP2,0.0,0.068
AC093107.1,0.361,0.077
AL451042.1,0.565,1.031
AC006441.4,0.0,0.0
COMMD2,9.795,10.469000000000001
TFEB,0.21,0.182
AC018467.1,0.0,0.0
AC005524.1,0.878,0.956
WDFY2,1.24,1.2790000000000001
FIS1,56.431999999999995,51.184
LINC02199,0.0,0.0
MARC1,0.075,0.07400000000000001
MPPE1P1,0.0,0.0
CCDC113,0.282,0.316
MIR4673,0.37200000000000005,0.0
PIP4K2C,19.276,20.153
DLEU2L,0.055999999999999994,0.132
DIS3L2P1,0.0,0.042
CYP26A1,0.006999999999999999,0.0
OXCT2,0.409,0.205
AP003900.1,0.521,0.40299999999999997
AC005906.1,0.0,0.0
Z84466.1,0.129,0.087
DNAJC12,0.0,0.022000000000000002
MEA1,29.176,27.244
WNT8B,0.042,0.044000000000000004
SLC45A4,5.2989999999999995,4.975
AC112518.1,0.0,0.0
AC009630.2,0.037000000000000005,0.039
PHYHIPL,1.686,1.3769999999999998
AL109811.1,0.066,0.087
AC087762.2,0.0,0.0
LINC00598,0.0,0.0
AC020899.1,0.146,0.078
ZBTB20-AS5,0.0,0.0
AL031056.2,0.0,0.038
AC068547.1,7.273,7.318
RBM22P2,0.024,0.0
TDRD10,0.032,0.017
AC121334.1,0.0,0.0
MRO,0.0,0.0
AL049830.1,0.207,0.22
AC091053.1,0.177,0.44
SERPINF1,0.015,0.0
IGHM,0.0,0.0
NDUFS5P4,0.0,0.0
MSH3,6.184,6.367000000000001
MIR626,0.0,0.0
TBK1,12.856,13.077
CRISP1,0.0,0.0
MED23,7.681,7.763
GLYATL1B,0.0,0.0
MIR320A,0.0,0.0
AL645929.2,0.0,0.0
AL662899.2,26.186999999999998,24.73
AL035071.1,0.825,0.5489999999999999
AC021231.1,0.0,0.0
SDK2,0.0,0.0
SNORA16A,2.406,1.8769999999999998
BRMS1L,3.8989999999999996,3.6660000000000004
AC090651.1,0.0,0.0
AC091045.1,0.057,0.02
HNRNPA1P3,0.0,0.0
ACP1,23.864,23.096999999999998
AL391117.1,0.0,0.0
XRRA1,1.364,1.281
AC144521.1,0.0,0.0
KIAA1324L,2.265,1.993
MIR3614,21.973000000000003,19.844
AC078802.1,0.365,0.499
AC090114.3,2.7739999999999996,3.168
SLITRK6,0.0,0.0
RN7SL380P,0.0,0.0
PSEN1,11.337,10.675
TTC29,0.013000000000000001,0.0
LINC02455,0.0,0.0
USP35,1.375,1.178
PFN1P11,0.113,0.12
MIR6828,0.0,0.0
IL12RB1,0.0,0.0
CA6,0.0,0.0
AC016999.2,0.0,0.0
UGT1A5,0.002,0.002
LINC01400,0.0,0.0
COX4I2,0.0,0.0
AL161785.2,0.0,0.0
PTCHD4,0.068,0.027000000000000003
ELANE,0.0,0.0
CNN2P11,0.0,0.0
TYMSP2,0.0,0.0
AP003465.1,0.115,0.49
OR9N1P,0.0,0.0
AC115220.2,0.035,0.0
BSPH1,0.0,0.0
AP001122.1,0.0,0.0
AL157871.3,1.05,0.479
PGM2,32.830999999999996,32.133
AL139184.1,0.0,0.0
MTND2P40,0.0,0.0
CYP7A1,0.0,0.0
RN7SL769P,0.149,0.0
KLHL2,5.537000000000001,5.307
PCAT19,0.016,0.0
CXorf40A,1.406,1.24
HSPE1P24,0.0,0.0
AC026271.1,4.303,4.717
STAM2,9.125,8.874
LINC01847,0.0,0.006
SULT1A2,0.079,0.032
AC091951.3,0.053,0.0
APBB1,2.7910000000000004,2.71
GABRA4,0.606,0.616
ACTN4P1,5.5729999999999995,5.865
AC024610.2,0.0,0.0
OR11H13P,0.0,0.048
MTND5P4,0.0,0.0
EIF1,81.767,81.032
SYT12,0.02,0.004
SLC6A2,0.0,0.0
TMSB15B-AS1,0.168,0.071
AC005304.1,0.0,0.0
AC118282.1,0.0,0.0
MEGF9,2.162,2.1519999999999997
MIR4427,0.0,0.0
AC069542.1,0.0,0.0
AC090527.2,3.503,3.463
UBXN2A,6.62,7.398
CHCHD2P7,0.0,0.0
TRIM56,5.733,5.792000000000001
AC046168.1,0.0,0.0
DMD,0.06,0.037000000000000005
AL160411.1,0.0,0.0
CHI3L2,0.0,0.0
AL157895.1,0.0,0.0
SEMA3C,8.84,8.309
BX248415.1,0.0,0.0
HOOK1,3.602,3.7060000000000004
KIF19,0.0,0.0
AC093726.1,0.365,0.486
MIR455,0.45799999999999996,0.48700000000000004
MIR6796,13.113,16.590999999999998
AC008737.3,0.0,0.0
MIR4731,0.0,0.0
OTUD4,9.51,9.578
POLR2J4,1.406,0.9490000000000001
ZNF3,11.408,10.413
SAPCD2P3,0.0,0.0
AC027290.1,0.091,0.29
SPEM3,0.012,0.0
SP100,2.397,2.483
AK9,0.461,0.519
AL356417.1,0.0,0.0
AC092574.2,0.0,0.0
RF00019,0.0,0.0
RNA5SP82,0.478,2.033
PPIAP35,0.0,0.0
AC004584.1,0.0,0.0
CEBPB-AS1,0.133,0.08800000000000001
AP001783.1,0.0,0.0
AC012314.22,0.0,0.503
ZMIZ1,2.633,2.574
CEBPB,19.389,21.131
NAALAD2,0.386,0.294
AP005264.7,0.013000000000000001,0.027999999999999997
CCL26,0.062,0.0
SDHAP1,1.56,1.855
AC002553.1,0.21899999999999997,0.35
ABCD1,5.403,4.998
AC067931.1,2.5869999999999997,2.6830000000000003
PRKAR2A,24.346999999999998,23.795
ELOF1,16.186,14.465
CCR3,0.0,0.0
ESYT3,0.009000000000000001,0.01
RF00019,0.0,0.0
RNU6-1156P,0.439,0.46799999999999997
LINC00449,0.0,0.107
AC115676.1,0.0,0.0
AC138749.3,0.0,0.0
SNORA40C,0.0,0.0
ZNF558,1.6030000000000002,1.854
MPPE1,1.9809999999999999,2.108
CDH4,0.028999999999999998,0.075
PCAT5,0.0,0.0
GLTP,13.342,15.232999999999999
FXYD7,0.024,0.026000000000000002
AL606970.1,0.0,0.0
MIR1204,3.168,5.115
RF00017,0.0,0.0
PGBD1,6.039,5.06
SNORD116-24,0.0,0.0
LINC00501,0.0,0.0
AC087392.4,0.36200000000000004,0.192
LMNA,101.809,99.87
MEGF10,0.005,0.0
RN7SKP91,0.0,0.0
CATIP,0.0,0.0
AL356432.3,0.0,0.302
TRIM64B,0.0,0.0
HEXB,19.2,19.532
AL355388.3,0.057,0.12
RIC8A,20.612,20.007
RNU6-234P,0.0,0.0
AC090952.1,0.0,0.0
AC123905.1,0.0,0.0
RPL5P18,0.29600000000000004,0.052000000000000005
ARIH2OS,0.21899999999999997,0.379
LINC01483,0.0,0.0
AL356750.1,0.0,0.019
ECD,14.267000000000001,14.628
AC104561.2,0.0,0.0
CCNB1IP1,8.24,7.8389999999999995
AC023538.1,0.478,0.445
GRB14,0.981,1.0270000000000001
ARHGAP39,6.5360000000000005,6.705
MYO3B-AS1,0.0,0.0
CCDC144CP,0.086,0.075
SLC22A14,0.0,0.0
AC010260.1,0.0,0.0
AC105185.1,0.0,0.0
AC009086.2,0.324,0.268
SEMA6A,0.04,0.051
EBP,15.697000000000001,14.955
NXPE4,0.0,0.0
ATCAY,0.008,0.0
ZNF863P,0.0,0.0
ZNF713,0.512,0.617
BNIP3P8,0.0,0.0
AL359092.1,0.0,0.0
LINC02099,0.0,0.0
OR56A4,0.0,0.0
AC006445.2,0.0,0.099
RPL21P8,0.0,0.0
HEG1,8.371,8.141
UQCRFS1P3,0.0,0.0
AC021078.1,12.363,12.368
AC021086.1,0.18,0.109
TRMT6,42.18,41.725
TMEM215,0.0,0.0
AL358394.1,0.0,0.0
ERFE,0.748,0.6779999999999999
RF00019,1.167,0.414
MARK2P12,0.0,0.0
RPLP0P2,0.011000000000000001,0.0
AC015660.3,0.0,0.0
AL591503.3,0.0,0.0
NUCKS1,37.513000000000005,38.976
CCDC27,0.0,0.0
NDUFA8,62.53,60.363
CD300LG,0.0,0.0
AC021146.11,0.0,0.0
RPL7P15,0.062,0.0
AC048341.2,5.102,4.761
PPP1R8P1,0.042,0.09
EID2B,4.383,3.911
PHLPP2,3.4330000000000003,3.5669999999999997
AL138830.2,0.0,0.0
RETN,0.0,0.0
TSC22D3,0.046,0.049
AC087257.2,0.0,0.05
ODF2-AS1,0.0,0.115
NWD2,0.011000000000000001,0.018000000000000002
IKZF3,0.07400000000000001,0.07400000000000001
THYN1,12.713,12.4
AC018638.5,6.353,6.077000000000001
AP001085.1,0.069,0.0
MAP3K1,0.857,0.96
CPNE1,41.677,39.574
PCGF6,10.651,10.460999999999999
ODF2L,3.17,3.3289999999999997
GFOD1-AS1,0.0,0.0
AC066613.1,0.0,0.0
EPHA7,0.435,0.40700000000000003
RPS3AP34,0.0,0.0
ADCY10P1,0.644,0.693
RF02216,145.46200000000002,124.84700000000001
AC133065.3,0.0,0.0
AL356000.1,0.674,1.02
AL136309.3,0.0,0.0
AC010333.2,0.0,0.0
LINC02231,0.0,0.0
SHANK3,0.312,0.42
RNA5SP236,0.0,0.0
AC008739.5,0.0,0.0
HIGD1AP10,0.0,0.0
SPON1,0.0,0.0
VRK3,2.333,2.391
ACP7,0.027999999999999997,0.015
NPM1,401.95599999999996,412.23800000000006
PCDHGC3,3.9819999999999998,4.251
AC135782.2,0.0,0.0
RHOV,0.799,0.652
RNU6-674P,0.0,0.0
RNU6-1267P,0.0,0.0
CCDC169-SOHLH2,10.11,11.717
AL391056.1,0.017,0.0
NAA25,9.924,10.076
RPL8P2,0.0,0.09300000000000001
ADCYAP1,0.0,0.0
AC098965.1,0.0,0.048
SLC35F6,11.357999999999999,11.287
CCDC122,0.86,0.777
SRCIN1,0.053,0.024
SAR1AP3,0.223,0.0
BNIP3,6.997999999999999,7.103
GTF3A,29.708000000000002,31.16
AL445223.1,0.0,0.0
DGKI,0.006,0.0
AC011498.3,0.077,0.08199999999999999
AC073349.1,0.0,0.0
TPPP,0.066,0.031
AL158835.2,0.146,0.312
E2F8,6.612,7.057
CRX,0.0,0.0
LINC00634,0.5489999999999999,0.6459999999999999
LINC02504,0.0,0.0
RF01971,0.0,0.0
SUMO4,0.08199999999999999,0.175
SUOX,4.379,4.192
RNA5SP432,0.0,0.0
FAM201A,1.4169999999999998,1.6769999999999998
IL9RP2,0.0,0.0
HOXA-AS2,0.057999999999999996,0.115
ARMC2,0.775,0.813
AC025811.1,0.0,0.0
AC107463.1,0.0,0.0
NRDC,39.618,39.79
AL672207.1,0.44799999999999995,0.387
KHDRBS2,0.0,0.0
AL035461.1,0.0,0.141
MIR562,0.0,0.0
LINC01808,0.0,0.0
RNU1-85P,0.0,0.0
AL356481.3,0.22899999999999998,0.244
RBM22,22.641,22.081
RNA5SP452,0.0,0.0
AC008753.3,0.0,0.0
PAQR3,2.353,2.447
AL133384.1,0.0,0.0
NRCAM,0.038,0.051
RPL21P120,0.263,0.0
MIR6841,0.0,0.0
FP671120.5,0.0,0.0
SIX6,0.0,0.0
RNU6-1136P,0.423,0.0
AP003471.1,0.0,0.0
RPL12P24,0.0,0.0
RNY1P9,0.0,0.0
AC099063.2,0.0,0.071
NUDCD1,39.585,40.48
KMT5B,3.645,3.6289999999999996
AL033384.1,0.0,0.0
AC135048.4,0.0,0.013000000000000001
AC009052.1,8.185,7.531000000000001
AFG3L2P1,0.499,0.39799999999999996
RNU7-77P,0.0,0.0
FLT1,0.003,0.0
GNL2P1,0.0,0.0
PSMD1,56.867,56.67100000000001
COX10,8.811,9.868
AL138885.2,0.0,0.0
AC010306.1,0.039,0.126
HIF1A-AS2,0.247,0.08800000000000001
RN7SL417P,0.0,0.0
RASSF6,0.006999999999999999,0.0
POLH-AS1,0.0,0.0
NDUFB1P2,0.0,0.0
AC010531.2,0.0,0.0
PSMB4,121.04299999999999,110.915
VCX3B,0.0,0.0
CFL1P6,0.0,0.0
LINC02211,0.0,0.0
AL137025.1,0.0,0.0
LNCSRLR,0.062,0.0
LUARIS,0.0,0.0
OR2AK2,0.0,0.040999999999999995
GDPD4,0.0,0.0
RASL11B,0.135,0.124
Z99916.1,0.0,0.037000000000000005
AL360007.1,0.0,0.0
TMEM184B,9.971,9.84
LINC02234,0.053,0.0
SULT1A4,0.011000000000000001,0.0
SRIP3,2.207,4.697
SCARNA20,0.0,0.7140000000000001
AC093865.1,0.0,0.0
RGCC,0.299,0.409
AC007406.5,1.705,1.5190000000000001
APOA4,0.0,0.0
RABGAP1L,1.015,1.047
LPP-AS2,0.693,0.754
B3GNT10,1.9909999999999999,1.821
CCDC178,0.028999999999999998,0.031
MIR2052HG,0.136,0.209
NKX3-2,3.4989999999999997,3.5389999999999997
FKBP8,71.711,74.288
HSP90AB6P,0.022000000000000002,0.024
AC008741.1,0.0,0.0
SYTL4,0.237,0.22699999999999998
PPIAP53,0.0,0.0
AL033527.4,0.0,0.0
AL391988.1,0.027999999999999997,0.301
AP000763.4,0.0,0.062
AC137932.3,0.456,0.498
PPP1R26P1,0.0,0.0
LINC01825,0.0,0.0
LINC00112,0.0,0.0
AL158071.1,0.0,0.048
GPR89P,0.0,0.063
AC016682.1,0.0,0.0
GSDMA,0.0,0.0
SPANXN2,0.0,0.0
WIPI1,4.378,4.204
AC008870.1,2.075,2.031
HAGHL,1.746,1.548
CIB1,62.128,59.175
DDR2,1.3219999999999998,1.3940000000000001
HNRNPA3P8,0.135,0.096
AP002370.1,0.0,0.0
DDX25,0.852,0.894
RN7SL336P,0.14800000000000002,0.0
AC243654.3,0.0,0.0
SPINK7,0.0,0.0
AC137834.1,5.642,5.925
AC011330.2,0.0,0.07400000000000001
RF00554,0.6759999999999999,0.7190000000000001
AC245748.3,0.0,0.0
ZNF674,0.7859999999999999,1.161
RPUSD4,14.204,14.43
AL137026.2,0.0,0.0
AL512652.1,0.17600000000000002,0.094
ENTPD8,0.124,0.066
SLC37A1,0.006,0.006999999999999999
SLC25A5P5,0.147,0.052000000000000005
ATP8A2P3,0.0,0.0
KRT19P1,0.0,0.0
LAPTM4B,101.913,103.939
AC020923.1,0.0,0.0
BPIFA2,0.0,0.0
SNRNP70,58.808,58.773999999999994
AC096632.2,0.0,0.0
AC087286.4,0.0,0.0
GNB5,2.511,2.52
LGALS9C,0.0,0.0
ARPC2,43.858999999999995,45.012
POLA1,14.455,14.345
MAU2,4.9239999999999995,4.686
DLEC1,0.0,0.0
AC013444.2,0.0,0.0
LINC02418,0.0,0.0
AP000251.1,1.176,1.194
FXYD4,0.0,0.0
RPS15AP6,0.114,0.0
AL513314.1,0.0,0.0
AC023669.2,0.0,0.0
AC136944.4,0.0,0.0
MCM3AP,18.366,17.495
LINC01254,0.0,0.0
DAOA-AS1,0.0,0.0
HLA-DRA,0.0,0.038
SPINDOC,19.669,19.285999999999998
SH3GL1P3,0.0,0.0
MTCH1,98.45,94.78200000000001
AP1B1P2,0.0,0.0
SPDYE16,0.0,0.0
AC129492.6,0.27899999999999997,0.0
TIGAR,3.306,3.3339999999999996
AL122023.1,0.746,0.618
TGIF1,6.489,6.119
CASKIN2,7.767,7.494
MTHFD2,67.788,70.075
TBX18-AS1,0.0,0.0
AC018695.6,0.08199999999999999,0.0
MIR6772,4.8069999999999995,5.479
ANKS1B,0.12300000000000001,0.09300000000000001
OR52H1,0.0,0.040999999999999995
POLR3B,8.544,8.316
AZIN1-AS1,0.335,0.39899999999999997
AL354811.1,0.871,0.728
AC126389.1,0.0,0.0
C19orf44,2.269,2.813
AC116003.1,0.0,0.0
MINPP1,8.215,8.09
AC051619.5,0.06,0.064
TSSK6,3.2710000000000004,3.1430000000000002
SMAD9-IT1,0.087,0.09300000000000001
AC111000.2,0.0,0.0
SCGB2A2,0.0,0.0
C14orf132,0.0,0.0
AC010624.4,0.0,0.0
TADA3,20.987,20.264
CALM2P1,0.0,0.0
KCMF1,22.845,23.794
RNU6-146P,3.662,4.762
RNF103-CHMP3,19.809,19.680999999999997
KITLG,5.156000000000001,5.41
SLC46A2,0.0,0.0
NHSL1,4.3389999999999995,4.038
AC008550.1,0.0,0.106
AP005328.2,0.535,0.569
MED15P5,0.0,0.0
AC113189.4,0.695,0.583
NXPH3,0.047,0.040999999999999995
ZNF707,3.2230000000000003,3.089
FAM102A,4.2860000000000005,4.183
PTBP2,1.274,1.3230000000000002
AP005902.1,0.0,0.0
GNB2,139.168,138.721
AC093019.2,2.461,2.131
AC012651.1,0.099,0.165
LINC00334,0.249,0.239
UMOD,0.0,0.0
ITGA10,0.542,0.46399999999999997
NBPF17P,0.124,0.154
AC004948.1,0.0,0.07
KIF5B,65.949,66.865
RIF1,13.477,13.747
RN7SKP269,2.342,0.953
AC113361.1,0.0,0.0
AC098859.1,0.852,1.095
AL031846.1,0.0,0.0
LILRB2,0.0,0.0
AC241584.1,1.204,1.3940000000000001
DPYSL5,0.0,0.033
AF064858.1,0.0,0.0
IL23R,0.0,0.0
FAM104B,5.065,4.266
TMEM187,2.908,2.5
ERCC3,17.527,16.938
HMGN1P19,0.0,0.0
RNU6-1154P,0.0,0.0
LEF1-AS1,0.027000000000000003,0.01
RSL24D1P6,0.0,0.0
RNU6-1261P,0.0,0.0
LINC01543,0.146,0.10400000000000001
ARID4B,5.1080000000000005,5.417000000000001
CYP1A1,0.34,0.264
STX3,5.65,5.656000000000001
AL358334.2,0.019,0.02
AL591742.1,0.0,0.0
CENPK,9.128,9.234
AC010327.5,4.745,5.041
PRICKLE2,0.009000000000000001,0.006
PARP4P1,0.0,0.0
PRSS40A,0.0,0.0
PCDH12,0.0,0.0
MRPS17P3,0.0,0.0
AC244517.1,0.021,0.0
RPS4XP21,0.0,0.062
CFAP161,0.022000000000000002,0.036000000000000004
COX17,6.707000000000001,6.263999999999999
AC108676.1,1.147,1.181
AC016405.2,0.0,0.0
OVAAL,0.027000000000000003,0.0
LINC01684,0.0,0.0
KCNK15-AS1,0.054000000000000006,0.076
KAZN,0.01,0.003
NFKBIL1,18.16,17.587
BBC3,1.209,1.206
AL354993.2,0.0,0.0
AC007014.2,0.0,0.0
PLA2G4C-AS1,0.0,0.0
OR2H2,0.0,0.0
AC234781.5,0.0,0.0
AL020996.1,0.079,0.23399999999999999
DCST1-AS1,0.695,0.512
MIR3116-1,0.0,0.0
AL122017.1,0.0,0.0
AC104964.3,0.114,0.091
OR7E1P,0.0,0.0
EEF2,942.182,942.163
UBE3B,4.221,4.168
AC093525.1,11.515,10.642999999999999
ATP5PB,53.581,52.998999999999995
RN7SKP22,0.0,0.0
FAM83A-AS1,0.0,0.0
SCGB2A1,0.0,0.0
RPL19P21,0.149,0.079
AL078595.1,0.0,0.0
AP003721.4,0.163,0.057999999999999996
ZBP1,0.0,0.0
LINC01824,0.0,0.0
AC119744.1,0.0,0.0
AC024361.1,0.27399999999999997,0.073
KCTD9P1,0.038,0.12
AC098850.1,0.0,0.0
AL442163.1,0.0,0.0
YPEL2,0.33799999999999997,0.322
TRPM5,0.0,0.0
RN7SL629P,0.0,0.0
HIST1H2AM,0.503,0.654
PMF1-BGLAP,15.747,14.640999999999998
LRP10,11.144,10.549000000000001
AP000873.5,0.0,0.0
TCTE1,0.0,0.015
UNGP1,0.0,0.0
MIR4470,0.0,0.0
AC026464.3,5.987,5.776
AC068135.2,0.0,0.0
AL391994.1,0.0,0.166
HTD2,5.5889999999999995,5.912999999999999
AC009269.3,0.0,0.106
AC010886.1,0.0,0.0
SCPEP1,10.664000000000001,10.642000000000001
CYCSP41,0.297,0.158
SAXO2,0.243,0.461
AC004840.2,0.0,0.0
AC091730.1,0.0,0.0
HSPB3,0.0,0.0
AL031772.1,0.009000000000000001,0.009000000000000001
PRKDC,124.031,125.54899999999999
ZNF316,7.7829999999999995,7.5729999999999995
IGFBP5,0.0,0.0
GSTM2P1,0.0,0.071
MIR6500,0.0,0.0
AC105935.2,0.0,0.0
AC018462.2,0.0,0.0
RNU6-395P,0.0,0.0
AC008069.1,0.0,0.0
PRC1,21.293000000000003,21.363000000000003
RPL5P12,2.84,2.417
AC090286.3,0.0,0.75
MIR4640,1.465,2.338
ESRRAP1,0.07,0.07400000000000001
SIPA1,10.949000000000002,10.423
AL137802.3,0.027999999999999997,0.0
USP30,2.102,1.819
ZC3H10,1.4609999999999999,1.456
AC099062.1,0.009000000000000001,0.0
BRD7,7.9639999999999995,8.237
CUL4B,9.088,9.15
AC092919.1,0.48,0.8170000000000001
SENP6,14.338,14.989
ZNF883,0.187,0.195
MYCBP2-AS2,0.0,0.0
LINC02281,0.0,0.0
MRPL20-AS1,9.746,10.092
TRAC,0.0,0.0
SCNN1G,0.025,0.013000000000000001
OR2W3,2.0,2.4
PPARD,6.6160000000000005,6.682
AC006210.1,0.0,0.0
ABCA17P,0.408,0.42700000000000005
RNA5SP263,0.0,0.0
POT1-AS1,0.032,0.034
AL138820.1,0.017,0.0
AC147067.1,0.228,0.40399999999999997
AC093249.1,0.0,0.0
AC022730.1,0.0,0.0
CBWD2,1.335,1.1420000000000001
HMGN1P18,0.0,0.0
GALNT14,6.2620000000000005,6.017
SPTY2D1,5.118,4.787
ADIPOR1,19.425,20.592
AC008626.2,0.0,0.0
RPL13AP7,0.503,0.306
PDE8B,0.003,0.0
HMGA1P8,50.312,50.98
CPED1,0.006,0.037000000000000005
MIR373,0.0,0.0
STX19,0.038,0.040999999999999995
RRM2B,12.412,12.210999999999999
MYO9A,2.199,2.0180000000000002
PIK3R3,6.247000000000001,6.447
LINC01304,0.0,0.0
RPS27P27,0.0,0.0
PAN3-AS1,0.6509999999999999,0.7959999999999999
NOL11,31.443,32.622
RF00019,0.0,0.0
RPS21P1,0.534,0.379
AC010761.7,0.223,0.0
TATDN3,2.807,2.823
LINC02210,0.42200000000000004,0.41100000000000003
